exp,token,attribute,tuple,weight,data_inx
33,jingren,authors,L,-0.06002372945244033,456
33,jonathan,authors,L,-0.05846048836992486,456
33,sql,title,L,0.05778019378797209,456
33,larson,authors,R,0.05772259821012031,456
33,conference,venue,L,0.05632824485781217,456
33,per-åke,authors,L,-0.052941131951240665,456
33,caching,title,L,0.05114125227990587,456
33,ke,authors,R,-0.04596347316564754,456
33,mid-tier,title,R,0.026216853008366646,456
33,conference,venue,R,0.01982243130303625,456
33,database,title,L,0.018874852362335055,456
33,international,venue,R,0.018285842785872756,456
34,1995,year,R,0.11665788291188012,462
34,of,title,R,0.10365057386727111,462
34,realities,title,R,0.07999776519201306,462
34,active,title,L,0.07478963602525034,462
34,simon,authors,L,0.0680779830851009,462
34,realities,title,L,0.06734709025526571,462
34,kotz,authors,L,0.05793417562752604,462
34,of,title,L,0.05763182757698289,462
34,large,venue,R,0.05558486406652735,462
34,data,venue,R,0.05480562534610693,462
34,",",authors,L,0.050779652151355666,462
34,and,title,L,0.0494876539666306,462
34,systems,title,L,0.04587806067605961,462
34,database,title,R,0.043814213178541755,462
34,database,title,L,0.03744708503399497,462
34,promises,title,R,0.03602383641446231,462
34,active,title,R,0.03543866039618288,462
34,and,title,R,0.025349085986444822,462
34,promises,title,L,0.023572413506911558,462
34,simon,authors,R,0.021477461543326717,462
35,1994,year,R,0.18331793479999756,476
35,specifications,title,L,0.17590167315184382,476
35,specifications,title,R,-0.15467443852073715,476
35,:,title,L,0.1421599391168116,476
35,martin,authors,L,0.10798214486081348,476
35,services,title,L,0.10393143340248057,476
35,coss,title,L,0.08721360319478809,476
35,the,title,R,0.07823826733226726,476
35,object,title,L,-0.06669775249671853,476
35,sigmod,venue,L,0.06660695806617506,476
35,:,title,R,0.06578669204451125,476
35,object,title,R,0.06400405305199004,476
35,1994,year,L,0.053197960401372826,476
35,bruce,authors,L,0.0508736682779411,476
35,services,title,R,0.04985428060055266,476
35,management,venue,R,-0.04687048184252137,476
35,common,title,L,0.04403534431330172,476
35,of,venue,R,0.033252144318110605,476
35,conference,venue,L,0.023464318021396546,476
35,conference,venue,R,0.018920351357392593,476
36,real,title,R,0.15062424182895118,479
36,conference,venue,L,0.1177166337412614,479
36,anatomy,title,L,0.09718980281553737,479
36,2000,year,R,-0.08826664559965039,479
36,e-commerce,title,L,0.0828929869531316,479
36,real,title,L,0.08236667814107416,479
36,international,venue,R,0.0813761565584369,479
36,conference,venue,R,-0.08061270091372634,479
36,anant,authors,R,0.07151872971395634,479
36,jhingran,authors,L,0.06372163973013158,479
36,2000,year,L,0.06264988353072795,479
36,data,venue,R,0.05043910463112778,479
36,of,title,L,0.04222287471798132,479
36,anant,authors,L,0.04120449733452865,479
36,of,venue,R,0.03479245243569341,479
36,on,venue,R,0.03387831412561005,479
36,jhingran,authors,R,0.025688424935527813,479
36,system,title,L,0.01874219712561281,479
36,a,title,L,0.018594348948393433,479
36,sigmod,venue,L,0.009070204022746782,479
37,don,authors,R,0.1544049632759974,488
37,:,title,R,0.14751602133858308,488
37,xquery,title,R,0.134074052130743,488
37,a,title,R,0.12646823817183758,488
37,donald,authors,L,-0.12039016716323221,488
37,2003,year,R,0.10705051020943285,488
37,xml,title,R,-0.0916813786947065,488
37,chamberlin,authors,L,0.08582688833405813,488
37,conference,venue,L,0.08417690082480202,488
37,2003,year,L,0.08376540579373835,488
37,language,title,L,0.07854032117224925,488
37,:,title,L,0.07473131550368028,488
37,for,title,L,0.07394838779827576,488
37,d.,authors,L,-0.07008825928618359,488
37,xml,title,L,0.06852628532749451,488
37,international,venue,R,-0.06840563231370303,488
37,a,title,L,-0.06404895691199457,488
37,management,venue,R,-0.05710691081588528,488
37,data,venue,R,0.03830806700398613,488
37,on,venue,R,0.022791230002004975,488
38,olap,title,L,0.12309742710619544,527
38,a,title,L,-0.11390390417451923,527
38,and,title,L,0.09747549225463008,527
38,:,title,L,0.0883406284819021,527
38,data,venue,R,0.08609822007121057,527
38,language,title,R,0.08449002182393728,527
38,large,venue,R,-0.07891317016071926,527
38,1998,year,L,0.07183473742072463,527
38,lakshmanan,authors,L,-0.07104173623673656,527
38,1998,year,R,0.06590548799452364,527
38,:,title,R,0.05779628715510263,527
38,olap,title,R,0.05375048828909875,527
38,bases,venue,R,0.046674419310727557,527
38,frédéric,authors,L,0.03798736529579659,527
38,s.,authors,R,0.0333216047627065,527
38,multi-dimensional,title,L,0.03126954779029518,527
38,gingras,authors,L,0.028008711302424712,527
38,s.,authors,L,0.024358163616071845,527
38,nd-sql,title,L,0.023870751236569523,527
38,interoperability,title,R,0.018998659513886924,527
39,an,title,L,-0.14123300236911546,529
39,:,title,R,0.1359214295113561,529
39,2001,year,L,0.13551131317892726,529
39,.,venue,L,0.1305755316136902,529
39,for,title,L,-0.09468557704383002,529
39,laks,authors,L,0.09300824919392364,529
39,(,venue,R,-0.09236769520713979,529
39,for,title,R,0.09146853815940627,529
39,2001,year,R,0.08848217102528325,529
39,:,title,L,0.08370622079100092,529
39,sql,title,R,0.07678948897395882,529
39,sql,title,L,0.07315047664430555,529
39,fereidoon,authors,R,0.07274402268947956,529
39,s.,authors,R,0.06488906215029325,529
39,extension,title,R,0.06029376420629461,529
39,database,venue,L,0.06006880852318232,529
39,systems,venue,R,0.05829781742466934,529
39,acm,venue,R,0.05319696878963145,529
39,tods,venue,R,0.03326375054818935,529
39,subramanian,authors,L,0.031613905356978236,529
40,project,title,L,0.1283030513451049,565
40,of,venue,R,-0.10518812234770004,565
40,sigmod,venue,L,0.10307981308365098,565
40,the,title,L,0.09928337758790992,565
40,conference,venue,L,0.09572457873229036,565
40,marrón,authors,L,0.08593516133858477,565
40,c.,authors,R,0.0847633152343122,565
40,:,title,L,0.08255031242317484,565
40,c.,authors,L,0.07080043910669201,565
40,a.,authors,R,0.07019432255238808,565
40,1996,year,L,0.06541535269712674,565
40,a.,authors,L,0.05939289917583885,565
40,object-oriented,title,L,0.05888954963411757,565
40,m.,authors,R,0.0554716748138068,565
40,matthew,authors,L,0.05145522849752269,565
40,crestana-taube,authors,R,0.0497130870932001,565
40,e.,authors,R,0.03519955438692224,565
40,multiview,title,R,0.03351655882525482,565
40,the,title,R,0.016561973867841535,565
40,:,title,R,0.013501339912220259,565
41,1994,year,L,0.14608335529466085,573
41,ramakrishnan,authors,R,0.13961350632812883,573
41,1994,year,R,0.1319868839808431,573
41,algorithms,title,L,0.130819242916637,573
41,",",authors,R,-0.10868070351840367,573
41,association,title,R,0.09905231181685654,573
41,large,title,L,0.09550971975129835,573
41,agrawal,authors,R,0.09440182040915077,573
41,agrawal,authors,L,-0.09011945566138126,573
41,rules,title,R,-0.0886562450595664,573
41,fast,title,L,0.08809006819363754,573
41,large,title,R,0.08043971868041609,573
41,databases,title,L,0.0787078942364471,573
41,srikant,authors,L,0.06846992418640824,573
41,for,title,R,0.051662836288031644,573
41,mining,title,R,0.0493715858578726,573
41,data,venue,R,0.033606932995390436,573
41,algorithms,title,R,0.03200466629075175,573
41,rules,title,L,0.02223204150928982,573
41,for,title,L,0.010774766353399485,573
42,mining,title,L,0.18074506003711815,581
42,kuok,authors,R,0.13488070927284365,581
42,association,title,L,0.10509651859455676,581
42,kuok,authors,L,-0.09956261128805458,581
42,fuzzy,title,R,0.09937818352703358,581
42,fu,authors,R,0.08389937778458931,581
42,1998,year,R,0.08307595350285375,581
42,record,venue,R,-0.06973421598687181,581
42,acm,venue,R,-0.06807645931791986,581
42,rules,title,L,0.06716766460635398,581
42,wong,authors,R,0.06583562327722157,581
42,databases,title,R,0.05511663791637002,581
42,wong,authors,L,0.05130958094976529,581
42,mining,title,R,0.04935862540855466,581
42,chan,authors,R,0.04840224356545804,581
42,sigmod,venue,L,0.03515897320646915,581
42,in,title,L,0.0345488635615585,581
42,1998,year,L,0.029052997731435472,581
42,sigmod,venue,R,0.01844948819125991,581
42,rules,title,R,0.01497955830261445,581
43,of,title,R,0.1284359173948015,593
43,2002,year,L,0.12568318122455607,593
43,on,title,L,0.11707193971475383,593
43,krithi,authors,R,-0.1120266876652316,593
43,:,title,R,0.10114565847648926,593
43,helen,authors,R,0.09142993812461034,593
43,wide,title,L,0.08769392309059822,593
43,the,title,R,0.0778005952021094,593
43,of,title,L,0.07430388449007025,593
43,proxy-based,title,R,0.063001221269788,593
43,generated,title,R,0.039772010004006854,593
43,ramamritham,authors,L,0.03957140024896181,593
43,approach,title,R,0.03501416459151616,593
43,generated,title,L,0.03207597588517254,593
43,dynamically,title,R,0.01793986490224034,593
43,approach,title,L,0.017713231429579077,593
43,and,title,R,0.01581637649752388,593
43,web,title,L,0.015186546841845623,593
43,content,title,L,0.005919890577962403,593
43,of,venue,R,0.005118356044778974,593
44,conference,venue,L,0.1332356434222612,601
44,optimization,title,R,0.11692072504066399,601
44,cost-based,title,R,-0.10586608528849203,601
44,queries,title,R,0.10008975811729999,601
44,of,title,L,0.093576832992656,601
44,of,title,R,-0.08706690228360774,601
44,optimization,title,L,0.08165572637311888,601
44,1998,year,R,0.07687892875307382,601
44,transient-views,title,R,0.07408517713939393,601
44,subramanian,authors,L,0.07182435150672094,601
44,decision,title,R,0.06956445171715624,601
44,of,venue,R,0.055829388441793575,601
44,using,title,L,0.0470249809208796,601
44,international,venue,R,0.04145648269216716,601
44,",",authors,L,0.03663420651824576,601
44,subbu,authors,R,0.03478834625720942,601
44,queries,title,L,0.034184394250996286,601
44,data,venue,R,0.033631639330684436,601
44,",",authors,R,0.028559627708500717,601
44,support,title,R,0.018330722422783115,601
45,strategies,title,L,0.1394771116251253,653
45,evaluation,title,R,0.10961014102341037,653
45,storage,title,R,0.09374896065770238,653
45,alternative,title,R,0.08337384783196022,653
45,xml,title,L,0.08326643854878993,653
45,zhang,authors,R,-0.08286177816941095,653
45,of,title,R,0.08271088926209152,653
45,design,title,L,0.0702113336500472,653
45,j.,authors,L,0.0648061441702639,653
45,2002,year,L,0.051982191570435377,653
45,and,title,L,0.05195033075681073,653
45,2002,year,R,0.051932165301766524,653
45,chun,authors,L,0.04143500641040104,653
45,alternative,title,L,0.03985899914386171,653
45,storage,title,L,0.03664683378827375,653
45,design,title,R,0.03584634776069856,653
45,j.,authors,R,0.035270751936643654,653
45,the,title,L,0.027127912104263973,653
45,the,title,R,0.019059851421360952,653
45,performance,title,R,0.012293224574015204,653
46,pamela,authors,R,0.13160874459706787,665
46,ram,authors,L,-0.12118573218870543,665
46,transactions,title,R,0.11807586334806322,665
46,transactions,title,L,0.1180706748985814,665
46,1999,year,L,0.11540060440813493,665
46,prabhu,authors,R,0.10799522668894757,665
46,prabhu,authors,L,0.08417910638878476,665
46,practice,title,R,0.07871707425746469,665
46,distributed,title,L,0.07868268041918602,665
46,record,venue,R,0.07812764541854748,665
46,drew,authors,L,-0.07283928220884466,665
46,practice,title,L,0.0672891139066229,665
46,do,authors,L,-0.052795792817159425,665
46,ram,authors,R,0.051472819800195385,665
46,pamela,authors,L,0.04896582692129878,665
46,distributed,title,R,0.03980672737851071,665
46,in,title,R,0.03832636805303353,665
46,1999,year,R,0.03293867165377922,665
46,acm,venue,R,0.032302496049969744,665
46,",",authors,L,0.02983045688278853,665
47,haritsa,authors,R,0.19346621912027184,700
47,of,venue,R,-0.1627782448868513,700
47,conference,venue,L,0.1412067189358572,700
47,distributed,title,L,0.12380808603008651,700
47,processing,title,L,0.11469894180156208,700
47,ramamritham,authors,L,0.10425642986803937,700
47,ramesh,authors,L,-0.09587430969644052,700
47,database,title,L,0.09080349718744163,700
47,database,title,R,0.08944173844646834,700
47,jayant,authors,L,-0.08895499547768293,700
47,jayant,authors,R,0.067864948816137,700
47,krithi,authors,L,0.06648830575536577,700
47,commit,title,L,0.06453874663200014,700
47,krithi,authors,R,0.05306238980857926,700
47,1997,year,R,0.05267590471961898,700
47,ramamritham,authors,R,0.052313922977162496,700
47,management,venue,R,0.05179952326544808,700
47,commit,title,R,0.038362168522251515,700
47,in,title,R,0.014700343156256408,700
47,distributed,title,R,0.0096091616102502,700
48,databases,title,L,0.1222339124002114,702
48,jim,authors,R,0.09842777919059512,702
48,issues,title,R,0.07998360129386,702
48,federated,title,R,0.07470496950440358,702
48,use,title,L,0.06978027214275898,702
48,use,title,R,0.06451440331761919,702
48,of,title,R,0.061546479067263266,702
48,1996,year,L,0.058612997681294146,702
48,large,venue,R,0.05805646708358281,702
48,kleewein,authors,L,0.056828787594047414,702
48,bases,venue,R,0.0480962043168858,702
48,issues,title,L,0.04325067854568362,702
48,databases,title,R,0.04317729310413005,702
48,practical,title,L,0.041943805267160954,702
48,commercial,title,L,0.04131942528347463,702
48,with,title,L,0.03303880832947018,702
48,1996,year,R,0.032451919693230954,702
48,federated,title,L,0.027666907881053995,702
48,of,title,L,0.027593167900588803,702
48,commercial,title,R,0.019424996067481923,702
49,databases,title,L,0.12961434711316366,704
49,for,title,L,0.12445493030513814,704
49,binary,title,L,0.1118183936095454,704
49,categorical,title,L,0.09869441272965733,704
49,rules,title,L,0.0842130686869931,704
49,association,title,L,0.07867605861623801,704
49,hirofumi,authors,L,0.07590657236069723,704
49,association,title,R,0.0673965456964597,704
49,algorithms,title,L,0.0530061936167661,704
49,databases,title,R,0.04981603088536861,704
49,data,venue,R,0.04364093310384096,704
49,rules,title,R,0.03330211419157091,704
49,morimoto,authors,R,0.030113863010129284,704
49,segmentations,title,R,0.029715500728572708,704
49,of,title,L,0.02897660788694069,704
49,huge,title,L,0.02348466309778592,704
49,for,title,R,0.018526689269861292,704
49,mining,title,L,0.017302384800952905,704
49,binary,title,R,0.01721325199309945,704
49,mining,title,R,0.004146989289297966,704
50,catalina,authors,L,0.09641449533205904,729
50,querying,title,L,-0.09542540558630105,729
50,funderburk,authors,R,0.08400459243895789,729
50,querying,title,R,0.07996976632366283,729
50,jayavel,authors,R,0.07714308284817457,729
50,2001,year,L,0.07026085314902994,729
50,j.,authors,R,-0.06863592018660296,729
50,xml,title,L,0.06433843794179646,729
50,shekita,authors,R,0.06029490666911564,729
50,fan,authors,R,0.058006202971094316,729
50,kiernan,authors,L,0.05790901879754753,729
50,vldb,venue,L,0.05338340734048828,729
50,bases,venue,R,-0.048151397558896324,729
50,data,venue,R,0.04547674580687611,729
50,relational,title,R,0.040069908845453875,729
50,2001,year,R,0.03698631932282829,729
50,views,title,L,0.03219657201970026,729
50,funderburk,authors,L,0.031280996648516704,729
50,eugene,authors,R,0.024324514136967238,729
50,catalina,authors,R,0.007874662185355324,729
51,atkinson,authors,L,0.1364735614579022,750
51,jordan,authors,L,-0.12209559446375559,750
51,orthogonally,title,R,0.11616233519317852,750
51,persistent,title,R,0.10629003356033405,750
51,orthogonally,title,L,0.10223770786079052,750
51,p.,authors,L,0.09351012531077063,750
51,printezis,authors,L,0.08255433951665861,750
51,p.,authors,R,0.07634452637170668,750
51,malcolm,authors,L,0.06871877695371047,750
51,tony,authors,L,0.06155818621856778,750
51,1996,year,L,0.06127707638577199,750
51,record,venue,L,0.05310533210651864,750
51,susan,authors,L,-0.047098349157749325,750
51,&#232;,authors,R,-0.043512259868007545,750
51,l.,authors,R,-0.03555860092081259,750
51,java,title,R,0.03367059088237386,750
51,s.,authors,R,0.031060636477377848,750
51,java,title,L,0.023796275254488564,750
51,m.,authors,R,0.01957789480750273,750
51,t.,authors,R,0.014869399602570945,750
52,constraints,title,R,0.12868141351888185,760
52,bases,venue,R,-0.11561019093863234,760
52,data,venue,R,0.11559096808225511,760
52,integrity,title,R,0.09292752560095131,760
52,temporal,title,R,0.08625816156877776,760
52,",",authors,R,0.08024035371152521,760
52,with,title,R,0.07960719969946108,760
52,indeterminacy,title,L,0.07685640560519338,760
52,2000,year,R,0.06806804055734174,760
52,indeterminacy,title,R,0.06673914935481025,760
52,dimitris,authors,L,0.06598663435483836,760
52,very,venue,R,-0.05534206754734652,760
52,temporal,title,L,0.05216864841100909,760
52,",",authors,L,-0.05049813163434301,760
52,constraints,title,L,0.05019239418842209,760
52,2000,year,L,0.04804897147177714,760
52,dimitris,authors,R,0.046261995113765955,760
52,integrity,title,L,0.04295876136878816,760
52,cowley,authors,L,0.038424394661764304,760
